brand,model,year,price,mileage,fuel_type,transmission,engine_capacity,body_type,location,condition,seller_type,color,features_count,vehicle_age,tax_era,brand_category,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc
BMW,530i,2013,2259443.0,124738,Diesel,Automatic,3500,Hatchback,Colombo,Reconditioned,Individual,Silver,16,11,Low Tax Era,Luxury,Low,0,14.630629323282035,Old (8-12yr),11339.818181818182,High,11,0,Large,1,1,3,4
Toyota,Allion,2015,1768292.0,75946,Hybrid,Automatic,2000,Sedan,Negombo,Reconditioned,Individual,Grey,10,9,Low Tax Era,Standard,High,0,14.385525232430924,Old (8-12yr),8438.444444444445,Medium,0,0,Medium,3,1,2,3
Toyota,Prius,2022,4364980.125,15968,Hybrid,Manual,2000,Sedan,Kandy,Used,Dealer,White,21,2,High Tax Era,Standard,High,1,15.28912442307696,New (0-3yr),7984.0,Low,0,0,Medium,3,3,1,3
Honda,Civic,2022,4364980.125,16239,Hybrid,Automatic,1000,Sedan,Jaffna,Used,Individual,Black,22,2,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),8119.5,Low,0,0,Small,3,3,1,2
Suzuki,Celerio,2009,500000.0,112556,Petrol,Manual,1800,Hatchback,Negombo,Used,Individual,White,19,15,Low Tax Era,Standard,Low,0,13.122365377402328,Vintage (13+yr),7503.733333333334,High,0,0,Medium,1,1,3,3
Honda,City,2022,4119171.0,37473,Petrol,Automatic,1300,Sedan,Kalutara,Used,Dealer,Silver,23,2,High Tax Era,Standard,Medium,0,15.231162730254571,New (0-3yr),18736.5,Low,0,0,Small,2,3,1,2
Mitsubishi,Mirage,2017,1681770.0,48125,Hybrid,Manual,1000,Sedan,Jaffna,Used,Dealer,Silver,13,7,Medium Tax Era,Standard,High,0,14.335357962802606,Mid (4-7yr),6875.0,Low,0,0,Small,3,2,1,2
Honda,Freed,2014,1215291.0,84114,Hybrid,Manual,1000,Van,Jaffna,Used,Individual,White,11,10,Low Tax Era,Standard,High,0,14.010494935100452,Old (8-12yr),8411.4,Medium,0,0,Small,3,1,2,2
Toyota,Camry,2015,1464963.0,49108,Diesel,Automatic,1000,Sedan,Gampaha,Used,Individual,White,7,9,Low Tax Era,Standard,Medium,0,14.197341226752535,Old (8-12yr),5456.444444444444,Low,0,0,Small,2,1,1,2
Honda,Grace,2016,1784201.0,62612,Hybrid,Automatic,1800,Sedan,Gampaha,Used,Individual,Black,9,8,Medium Tax Era,Standard,High,0,14.394481814411758,Old (8-12yr),7826.5,Medium,0,0,Medium,3,2,2,3
Suzuki,Swift,2019,2036488.0,99889,Hybrid,Automatic,2000,Hatchback,Colombo,Used,Dealer,Grey,8,5,Medium Tax Era,Standard,High,1,14.526737804632004,Mid (4-7yr),19977.8,Medium,0,0,Medium,3,2,2,3
Toyota,Premio,2016,1713424.0,77650,Petrol,Automatic,2000,Sedan,Gampaha,Used,Dealer,Black,20,8,Medium Tax Era,Standard,Low,0,14.354004849277585,Old (8-12yr),9706.25,Medium,0,0,Medium,1,2,2,3
Nissan,March,2014,1243285.0,234243,Hybrid,Automatic,1000,Hatchback,Colombo,Reconditioned,Individual,Red,21,10,Low Tax Era,Standard,High,0,14.033268432522124,Old (8-12yr),23424.3,Very High,0,0,Small,3,1,4,2
Toyota,Allion,2015,2028167.0,52149,Hybrid,Automatic,2000,Sedan,Kalutara,Used,Dealer,Blue,13,9,Low Tax Era,Standard,High,0,14.522643480498834,Old (8-12yr),5794.333333333333,Medium,0,0,Medium,3,1,2,3
Honda,Accord,2015,1770451.0,115388,Electric,Automatic,0,Sedan,Ratnapura,Used,Individual,Blue,11,9,Low Tax Era,Standard,Very High,0,14.386745439180988,Old (8-12yr),12820.888888888889,High,0,0,Micro,4,1,3,1
Toyota,Allion,2012,874572.0,207556,Petrol,Manual,1300,Sedan,Galle,Used,Individual,White,7,12,Low Tax Era,Standard,Medium,0,13.681491046228999,Old (8-12yr),17296.333333333332,Very High,0,0,Small,2,1,4,2
Suzuki,Alto,2013,705366.0,87421,Petrol,Automatic,1000,Hatchback,Kandy,Reconditioned,Individual,Red,21,11,Low Tax Era,Standard,Medium,1,13.4664735137221,Old (8-12yr),7947.363636363636,Medium,0,1,Small,2,1,2,2
Toyota,Axio,2017,2312082.0,73893,Hybrid,Automatic,1800,Sedan,Anuradhapura,Used,Individual,White,10,7,Medium Tax Era,Standard,High,1,14.653659407784007,Mid (4-7yr),10556.142857142857,Medium,0,0,Medium,3,2,2,3
Toyota,Aqua,2020,3277434.0,20051,Hybrid,Automatic,2000,Hatchback,Kurunegala,Used,Dealer,White,7,4,High Tax Era,Standard,High,1,15.002571662234162,Mid (4-7yr),5012.75,Low,0,0,Medium,3,3,1,3
Toyota,Prius,2015,2141989.0,49686,Hybrid,Automatic,1800,Hatchback,Colombo,Reconditioned,Dealer,White,20,9,Low Tax Era,Standard,High,1,14.577245861444853,Old (8-12yr),5520.666666666667,Low,0,1,Medium,3,1,1,3
Suzuki,Celerio,2019,1576404.0,69328,Diesel,Manual,1500,Coupe,Gampaha,Used,Individual,Green,12,5,Medium Tax Era,Standard,Low,0,14.270657496081768,Mid (4-7yr),13865.6,Medium,0,0,Small,1,2,2,2
Toyota,Premio,2011,733156.0,201237,Petrol,Manual,1000,Sedan,Galle,Used,Individual,White,8,13,Low Tax Era,Standard,Medium,0,13.50511514620115,Vintage (13+yr),15479.76923076923,Very High,0,0,Small,2,1,4,2
Toyota,Prius,2015,2129384.0,75585,Electric,Automatic,0,SUV,Gampaha,Reconditioned,Dealer,Grey,10,9,Low Tax Era,Standard,Very High,1,14.57134376360002,Old (8-12yr),8398.333333333334,Medium,0,1,Micro,4,1,2,1
Suzuki,Spacia,2017,1447404.0,101929,Hybrid,Automatic,1300,Wagon,Jaffna,Used,Dealer,Blue,20,7,Medium Tax Era,Standard,High,0,14.185282855878283,Mid (4-7yr),14561.285714285714,High,0,0,Small,3,2,3,2
Mitsubishi,Mirage,2009,542074.0,100609,Petrol,Manual,1300,Hatchback,Colombo,Reconditioned,Dealer,Brown,18,15,Low Tax Era,Standard,Medium,0,13.203159647232418,Vintage (13+yr),6707.266666666666,High,0,0,Small,2,1,3,2
KIA,Cerato,2014,1173747.0,246370,Diesel,Automatic,2000,Hatchback,Colombo,Used,Individual,Gold,16,10,Low Tax Era,Standard,Low,0,13.975712605562796,Old (8-12yr),24637.0,Very High,0,0,Medium,1,1,4,3
Suzuki,Every,2021,2187595.0,43179,Diesel,Automatic,2000,Van,Kurunegala,Used,Individual,Black,9,3,High Tax Era,Standard,Low,0,14.598313781965242,New (0-3yr),14393.0,Low,0,0,Medium,1,3,1,3
Suzuki,Alto,2016,1057359.0,89841,Petrol,Automatic,660,Hatchback,Colombo,Used,Individual,Red,18,8,Medium Tax Era,Standard,Medium,1,13.871285793431689,Old (8-12yr),11230.125,Medium,0,0,Micro,2,2,2,1
Honda,Civic,2017,2346337.0,86851,Electric,Automatic,0,Sedan,Gampaha,Used,Dealer,Black,11,7,Medium Tax Era,Standard,Very High,0,14.668366372839062,Mid (4-7yr),12407.285714285714,Medium,0,0,Micro,4,2,2,1
Mitsubishi,ASX,2018,2215218.0,66715,Hybrid,Automatic,2000,Coupe,Colombo,Reconditioned,Individual,Black,10,6,Medium Tax Era,Standard,High,0,14.610861827905753,Mid (4-7yr),11119.166666666666,Medium,0,0,Medium,3,2,2,3
Nissan,March,2012,810225.0,140428,Petrol,Automatic,660,Hatchback,Colombo,Used,Individual,Black,21,12,Low Tax Era,Standard,Medium,0,13.605068500077595,Old (8-12yr),11702.333333333334,High,0,0,Micro,2,1,3,1
Suzuki,Hustler,2013,939717.0,109300,Hybrid,Automatic,1800,Van,Matara,Reconditioned,Dealer,Grey,14,11,Low Tax Era,Standard,High,0,13.753335109237184,Old (8-12yr),9936.363636363636,High,0,0,Medium,3,1,3,3
KIA,Sportage,2011,714746.0,83191,Petrol,Automatic,1800,Wagon,Kalutara,Used,Individual,Red,15,13,Low Tax Era,Standard,Low,0,13.479683912903976,Vintage (13+yr),6399.307692307692,Medium,0,0,Medium,1,1,2,3
Suzuki,Spacia,2017,1323240.0,89230,Hybrid,Automatic,2000,SUV,Batticaloa,Used,Individual,White,12,7,Medium Tax Era,Standard,High,0,14.095594588261246,Mid (4-7yr),12747.142857142857,Medium,0,0,Medium,3,2,2,3
Nissan,Tiida,2019,2305179.0,116816,Electric,Automatic,0,Hatchback,Batticaloa,Used,Dealer,Gold,23,5,Medium Tax Era,Standard,Very High,0,14.650669322470225,Mid (4-7yr),23363.2,High,0,0,Micro,4,2,3,1
Toyota,Premio,2017,1978674.0,116295,Petrol,Automatic,1800,Sedan,Ratnapura,Reconditioned,Individual,Green,19,7,Medium Tax Era,Standard,Low,0,14.497937986742672,Mid (4-7yr),16613.571428571428,High,0,0,Medium,1,2,3,3
Toyota,Allion,2019,3181059.0,99560,Electric,Automatic,0,Sedan,Gampaha,Reconditioned,Individual,Black,6,5,Medium Tax Era,Standard,Very High,0,14.97272503254648,Mid (4-7yr),19912.0,Medium,0,0,Micro,4,2,2,1
Honda,City,2016,2245244.0,100703,Hybrid,Automatic,1000,Hatchback,Gampaha,Used,Individual,Black,22,8,Medium Tax Era,Standard,High,0,14.624325204607212,Old (8-12yr),12587.875,High,0,0,Small,3,2,3,2
Toyota,Premio,2018,2792067.0,104946,Hybrid,Automatic,1500,Sedan,Gampaha,Reconditioned,Dealer,White,19,6,Medium Tax Era,Standard,High,0,14.842293097868675,Mid (4-7yr),17491.0,High,0,0,Small,3,2,3,2
Nissan,Tiida,2022,3176221.0,48069,Hybrid,Automatic,1800,SUV,Ratnapura,Used,Individual,Black,17,2,High Tax Era,Standard,High,0,14.971202998150657,New (0-3yr),24034.5,Low,0,0,Medium,3,3,1,3
Toyota,Allion,2019,3244379.0,84638,Hybrid,Automatic,1800,Sedan,Galle,Reconditioned,Dealer,Black,23,5,Medium Tax Era,Standard,High,0,14.99243482669132,Mid (4-7yr),16927.6,Medium,0,0,Medium,3,2,2,3
Toyota,Corolla,2019,2749009.0,69806,Petrol,Automatic,1000,Sedan,Anuradhapura,Reconditioned,Individual,White,14,5,Medium Tax Era,Standard,Medium,0,14.826751404827197,Mid (4-7yr),13961.2,Medium,0,0,Small,2,2,2,2
Toyota,Premio,2018,2391267.0,119578,Petrol,Automatic,2000,Sedan,Galle,Used,Dealer,Blue,16,6,Medium Tax Era,Standard,Low,0,14.687334327152074,Mid (4-7yr),19929.666666666668,High,0,0,Medium,1,2,3,3
Toyota,Prius,2019,2419022.0,55379,Diesel,Automatic,1500,Wagon,Gampaha,Used,Dealer,Red,7,5,Medium Tax Era,Standard,Low,1,14.698874297608146,Mid (4-7yr),11075.8,Medium,0,0,Small,1,2,2,2
Honda,Freed,2018,2359263.0,99796,Petrol,Automatic,1800,Van,Colombo,Reconditioned,Dealer,Black,18,6,Medium Tax Era,Standard,Low,0,14.673860263955197,Mid (4-7yr),16632.666666666668,Medium,0,0,Medium,1,2,2,3
Toyota,Camry,2017,2545092.0,76727,Hybrid,Automatic,1300,Sedan,Colombo,Used,Individual,Silver,23,7,Medium Tax Era,Standard,High,0,14.749677749538794,Mid (4-7yr),10961.0,Medium,0,0,Small,3,2,2,2
Toyota,Camry,2018,2768839.0,83934,Hybrid,Automatic,2000,Sedan,Gampaha,Used,Individual,White,24,6,Medium Tax Era,Standard,High,0,14.833939017890627,Mid (4-7yr),13989.0,Medium,0,0,Medium,3,2,2,3
Mitsubishi,Lancer,2018,2556259.0,61621,Hybrid,Automatic,1800,Van,Colombo,Reconditioned,Individual,Blue,15,6,Medium Tax Era,Standard,High,0,14.754055810746037,Mid (4-7yr),10270.166666666666,Medium,0,0,Medium,3,2,2,3
Hyundai,Accent,2012,762426.0,219401,Diesel,Automatic,1000,Coupe,Gampaha,Reconditioned,Individual,White,23,12,Low Tax Era,Standard,Medium,0,13.544262045175639,Old (8-12yr),18283.416666666668,Very High,0,0,Small,2,1,4,2
Suzuki,Swift,2015,943568.0,47999,Petrol,Automatic,1300,Hatchback,Negombo,Reconditioned,Dealer,White,11,9,Low Tax Era,Standard,Medium,1,13.757424773072216,Old (8-12yr),5333.222222222223,Low,0,1,Small,2,1,1,2
Suzuki,Wagon R,2008,500000.0,205736,Petrol,Automatic,660,Hatchback,Kurunegala,Reconditioned,Dealer,White,16,16,Low Tax Era,Standard,Medium,1,13.122365377402328,Vintage (13+yr),12858.5,Very High,0,1,Micro,2,1,4,1
Toyota,CH-R,2013,1261256.0,99675,Hybrid,Manual,1300,SUV,Gampaha,Reconditioned,Individual,Grey,15,11,Low Tax Era,Standard,High,0,14.047619400684109,Old (8-12yr),9061.363636363636,Medium,0,0,Small,3,1,2,2
KIA,Sportage,2014,1196966.0,97073,Diesel,Automatic,1300,SUV,Galle,Reconditioned,Dealer,White,16,10,Low Tax Era,Standard,Medium,0,13.995301415237774,Old (8-12yr),9707.3,Medium,0,0,Small,2,1,2,2
Honda,Insight,2022,3663274.0,43228,Hybrid,Automatic,1000,SUV,Kalutara,Used,Dealer,White,5,2,High Tax Era,Standard,High,0,15.113868114018034,New (0-3yr),21614.0,Low,0,0,Small,3,3,1,2
Toyota,Camry,2010,805206.0,244437,Petrol,Automatic,2000,Sedan,Kandy,Used,Individual,Red,21,14,Low Tax Era,Standard,Low,0,13.598854666202286,Vintage (13+yr),17459.785714285714,Very High,0,0,Medium,1,1,4,3
Toyota,Vitz,2020,2872491.0,28140,Petrol,Automatic,1000,Hatchback,Kandy,Reconditioned,Individual,Silver,16,4,High Tax Era,Standard,Medium,0,14.870690503670708,Mid (4-7yr),7035.0,Low,0,0,Small,2,3,1,2
Suzuki,Hustler,2015,1000016.0,56994,Petrol,Automatic,2000,Van,Ratnapura,Used,Dealer,White,12,9,Low Tax Era,Standard,Low,0,13.815527557819776,Old (8-12yr),6332.666666666667,Medium,0,0,Medium,1,1,2,3
Mazda,CX-5,2013,1062915.0,107624,Hybrid,Manual,1000,SUV,Colombo,Used,Individual,Brown,5,11,Low Tax Era,Standard,High,0,13.876526632564834,Old (8-12yr),9784.0,High,0,0,Small,3,1,3,2
Mitsubishi,Pajero,2016,1345388.0,91578,Diesel,Automatic,1500,SUV,Galle,Used,Individual,Red,8,8,Medium Tax Era,Standard,Low,0,14.112193748533084,Old (8-12yr),11447.25,Medium,0,0,Small,1,2,2,2
Toyota,Corolla,2015,1969828.0,107821,Hybrid,Automatic,1800,Sedan,Colombo,Used,Dealer,Black,22,9,Low Tax Era,Standard,High,0,14.4934572949162,Old (8-12yr),11980.111111111111,High,0,0,Medium,3,1,3,3
Suzuki,Hustler,2013,715116.0,169087,Diesel,Manual,1500,Wagon,Kurunegala,Used,Individual,Grey,16,11,Low Tax Era,Standard,Low,0,13.480201444652812,Old (8-12yr),15371.545454545454,Very High,0,0,Small,1,1,4,2
Toyota,Aqua,2015,1505789.0,82870,Petrol,Automatic,1300,Hatchback,Anuradhapura,Used,Individual,White,9,9,Low Tax Era,Standard,Medium,1,14.224828235387928,Old (8-12yr),9207.777777777777,Medium,0,0,Small,2,1,2,2
Suzuki,Wagon R,2019,1755945.0,64217,Petrol,Automatic,660,Hatchback,Gampaha,Used,Dealer,White,16,5,Medium Tax Era,Standard,Medium,1,14.378518300995927,Mid (4-7yr),12843.4,Medium,0,0,Micro,2,2,2,1
KIA,Rio,2016,1231655.0,83732,Petrol,Automatic,1800,Van,Colombo,Used,Individual,White,5,8,Medium Tax Era,Standard,Low,0,14.023870163307002,Old (8-12yr),10466.5,Medium,0,0,Medium,1,2,2,3
Toyota,Corolla,2018,3268388.0,69009,Hybrid,Automatic,1000,Sedan,Kandy,Reconditioned,Dealer,Silver,24,6,Medium Tax Era,Standard,High,0,14.999807760925895,Mid (4-7yr),11501.5,Medium,0,0,Small,3,2,2,2
Toyota,Axio,2018,2901256.0,40155,Hybrid,Automatic,1800,Sedan,Matara,Used,Individual,Silver,8,6,Medium Tax Era,Standard,High,1,14.880654649320997,Mid (4-7yr),6692.5,Low,0,0,Medium,3,2,1,3
Toyota,Premio,2009,669170.0,189869,Diesel,Manual,1000,Sedan,Ratnapura,Reconditioned,Dealer,White,5,15,Low Tax Era,Standard,Medium,0,13.413794911830042,Vintage (13+yr),12657.933333333332,Very High,0,0,Small,2,1,4,2
Toyota,Prius,2016,2169055.0,42597,Petrol,Automatic,1500,SUV,Colombo,Reconditioned,Individual,White,18,8,Medium Tax Era,Standard,Low,1,14.589802607825193,Old (8-12yr),5324.625,Low,0,1,Small,1,2,1,2
Toyota,Corolla,2014,1928067.0,95282,Hybrid,Automatic,1800,Sedan,Batticaloa,Used,Dealer,White,23,10,Low Tax Era,Standard,High,0,14.47202902324021,Old (8-12yr),9528.2,Medium,0,0,Medium,3,1,2,3
Toyota,Vitz,2011,928547.0,242727,Petrol,Automatic,1000,Hatchback,Gampaha,Used,Dealer,White,18,13,Low Tax Era,Standard,Medium,0,13.74137735472302,Vintage (13+yr),18671.30769230769,Very High,0,0,Small,2,1,4,2
Toyota,Allion,2020,3606783.0,29849,Hybrid,Automatic,1000,Sedan,Kurunegala,Reconditioned,Individual,Blue,20,4,High Tax Era,Standard,High,0,15.09832707453284,Mid (4-7yr),7462.25,Low,0,0,Small,3,3,1,2
Honda,Accord,2019,3010460.0,107028,Hybrid,Automatic,1800,Wagon,Colombo,Used,Individual,Brown,8,5,Medium Tax Era,Standard,High,0,14.917603781144033,Mid (4-7yr),21405.6,High,0,0,Medium,3,2,3,3
Toyota,Aqua,2009,675533.0,112174,Petrol,Manual,1000,Hatchback,Colombo,Used,Individual,Gold,10,15,Low Tax Era,Standard,Medium,1,13.423258768202325,Vintage (13+yr),7478.266666666666,High,0,0,Small,2,1,3,2
Nissan,Caravan,2018,1617859.0,83355,Petrol,Automatic,2000,Van,Gampaha,Reconditioned,Individual,Black,13,6,Medium Tax Era,Standard,Low,0,14.296614846280914,Mid (4-7yr),13892.5,Medium,0,0,Medium,1,2,2,3
Honda,Freed,2020,3131542.0,43369,Diesel,Automatic,1300,Van,Colombo,Reconditioned,Individual,Black,17,4,High Tax Era,Standard,Medium,0,14.957036412291936,Mid (4-7yr),10842.25,Low,0,0,Small,2,3,1,2
Toyota,Axio,2016,1897007.0,103315,Petrol,Automatic,1000,Sedan,Colombo,Used,Individual,White,11,8,Medium Tax Era,Standard,Medium,1,14.455788466093288,Old (8-12yr),12914.375,High,0,0,Small,2,2,3,2
Honda,Freed,2015,1747943.0,105333,Electric,Automatic,0,Van,Kurunegala,Used,Individual,White,11,9,Low Tax Era,Standard,Very High,0,14.373950798071162,Old (8-12yr),11703.666666666666,High,0,0,Micro,4,1,3,1
Toyota,Axio,2016,1805777.0,99518,Petrol,Automatic,1800,Sedan,Anuradhapura,Reconditioned,Dealer,White,20,8,Medium Tax Era,Standard,Low,1,14.406502081815304,Old (8-12yr),12439.75,Medium,0,1,Medium,1,2,2,3
Nissan,Caravan,2019,2206690.0,77383,Hybrid,Automatic,2000,Van,Colombo,Reconditioned,Dealer,White,8,5,Medium Tax Era,Standard,High,0,14.607004666374614,Mid (4-7yr),15476.6,Medium,0,0,Medium,3,2,2,3
Suzuki,Alto,2011,516927.0,114542,Petrol,Manual,660,Hatchback,Gampaha,Used,Dealer,Black,13,13,Low Tax Era,Standard,Medium,1,13.155658878801969,Vintage (13+yr),8810.923076923076,High,0,0,Micro,2,1,3,1
KIA,Cerato,2008,609535.0,150194,Diesel,Automatic,1800,SUV,Colombo,Reconditioned,Dealer,White,20,16,Low Tax Era,Standard,Low,0,13.320453290966425,Vintage (13+yr),9387.125,Very High,0,0,Medium,1,1,4,3
Mitsubishi,Outlander,2015,1635070.0,42282,Hybrid,Automatic,1300,SUV,Matara,Reconditioned,Individual,Black,10,9,Low Tax Era,Standard,High,0,14.307196786447102,Old (8-12yr),4698.0,Low,0,0,Small,3,1,1,2
Honda,Grace,2015,1626748.0,76268,Petrol,Automatic,1300,Sedan,Colombo,Used,Individual,Black,16,9,Low Tax Era,Standard,Medium,0,14.302094102634435,Old (8-12yr),8474.222222222223,Medium,0,0,Small,2,1,2,2
Suzuki,Ertiga,2020,1982962.0,25233,Diesel,Automatic,1800,Sedan,Galle,Used,Individual,Silver,9,4,High Tax Era,Standard,Low,0,14.500102748729775,Mid (4-7yr),6308.25,Low,0,0,Medium,1,3,1,3
Toyota,Allion,2014,1513706.0,197961,Hybrid,Automatic,1500,Sedan,Matara,Used,Dealer,White,9,10,Low Tax Era,Standard,High,0,14.230072167170167,Old (8-12yr),19796.1,Very High,0,0,Small,3,1,4,2
Mazda,CX-5,2017,1960953.0,57438,Hybrid,Automatic,2000,SUV,Batticaloa,Used,Individual,White,18,7,Medium Tax Era,Standard,High,0,14.48894164748367,Mid (4-7yr),8205.42857142857,Medium,0,0,Medium,3,2,2,3
Suzuki,Alto,2015,1168950.0,58693,Hybrid,Automatic,800,Hatchback,Matara,Used,Individual,Black,7,9,Low Tax Era,Standard,High,1,13.971617323408033,Old (8-12yr),6521.444444444444,Medium,0,0,Small,3,1,2,2
Honda,Civic,2017,1682317.0,65372,Petrol,Manual,1800,Sedan,Batticaloa,Used,Dealer,Green,13,7,Medium Tax Era,Standard,Low,0,14.335683162287411,Mid (4-7yr),9338.857142857143,Medium,0,0,Medium,1,2,2,3
Suzuki,Spacia,2013,698896.0,130098,Diesel,Manual,2000,SUV,Galle,Used,Dealer,White,15,11,Low Tax Era,Standard,Low,0,13.457258656996428,Old (8-12yr),11827.09090909091,High,0,0,Medium,1,1,3,3
Toyota,Vezel,2023,4364980.125,5504,Hybrid,Automatic,1500,SUV,Negombo,Used,Individual,White,23,1,High Tax Era,Standard,High,1,15.28912442307696,New (0-3yr),5504.0,Low,0,0,Small,3,3,1,2
Suzuki,Hustler,2020,2240344.0,50428,Hybrid,Automatic,1500,Wagon,Gampaha,Used,Individual,White,15,4,High Tax Era,Standard,High,0,14.622140429828834,Mid (4-7yr),12607.0,Medium,0,0,Small,3,3,2,2
Toyota,Vezel,2014,1104820.0,146093,Petrol,Manual,1500,SUV,Batticaloa,Used,Individual,Grey,8,10,Low Tax Era,Standard,Low,1,13.915193888861813,Old (8-12yr),14609.3,High,0,0,Small,1,1,3,2
Toyota,Vezel,2016,2412760.0,91098,Hybrid,Automatic,1300,SUV,Anuradhapura,Reconditioned,Individual,Black,19,8,Medium Tax Era,Standard,High,1,14.696282292872034,Old (8-12yr),11387.25,Medium,0,1,Small,3,2,2,2
Honda,Insight,2016,1596583.0,88456,Petrol,Automatic,1000,Sedan,Colombo,Used,Individual,White,9,8,Medium Tax Era,Standard,Medium,0,14.28337690484837,Old (8-12yr),11057.0,Medium,0,0,Small,2,2,2,2
Honda,City,2018,2548964.0,67103,Electric,Automatic,0,SUV,Colombo,Reconditioned,Individual,Black,6,6,Medium Tax Era,Standard,Very High,0,14.75119795238913,Mid (4-7yr),11183.833333333334,Medium,0,0,Micro,4,2,2,1
Nissan,X-Trail,2021,3127838.0,42810,Electric,Automatic,0,SUV,Gampaha,Reconditioned,Individual,Red,9,3,High Tax Era,Standard,Very High,0,14.955852908734448,New (0-3yr),14270.0,Low,0,0,Micro,4,3,1,1
Toyota,Vezel,2021,3794884.0,22295,Hybrid,Manual,1500,SUV,Colombo,Used,Individual,White,8,3,High Tax Era,Standard,High,1,15.149164665322418,New (0-3yr),7431.666666666667,Low,0,0,Small,3,3,1,2
Toyota,Axio,2017,2520033.0,81869,Hybrid,Manual,1300,Sedan,Colombo,Used,Dealer,Silver,21,7,Medium Tax Era,Standard,High,1,14.73978295146008,Mid (4-7yr),11695.57142857143,Medium,0,0,Small,3,2,2,2
Mitsubishi,ASX,2010,634178.0,191041,Diesel,Automatic,1800,Hatchback,Matara,Used,Dealer,Black,11,14,Low Tax Era,Standard,Low,0,13.360086527955369,Vintage (13+yr),13645.785714285714,Very High,0,0,Medium,1,1,4,3
Toyota,Corolla,2013,1467558.0,246668,Hybrid,Automatic,1000,Sedan,Colombo,Reconditioned,Dealer,Grey,14,11,Low Tax Era,Standard,High,0,14.199111034305513,Old (8-12yr),22424.363636363636,Very High,0,0,Small,3,1,4,2
Honda,Civic,2017,1722880.0,52145,Petrol,Automatic,1800,Sedan,Gampaha,Used,Dealer,White,12,7,Medium Tax Era,Standard,Low,0,14.359508447541645,Mid (4-7yr),7449.285714285715,Medium,0,0,Medium,1,2,2,3
Suzuki,Spacia,2020,2438368.0,22927,Hybrid,Automatic,1800,Sedan,Colombo,Used,Individual,White,10,4,High Tax Era,Standard,High,0,14.706839931139056,Mid (4-7yr),5731.75,Low,0,0,Medium,3,3,1,3
Honda,Accord,2008,593856.0,160811,Diesel,Automatic,1500,Sedan,Gampaha,Used,Dealer,White,8,16,Low Tax Era,Standard,Low,0,13.294393828621338,Vintage (13+yr),10050.6875,Very High,0,0,Small,1,1,4,2
Hyundai,Santa Fe,2020,2221521.0,59452,Petrol,Automatic,2000,Sedan,Jaffna,Reconditioned,Dealer,White,15,4,High Tax Era,Standard,Low,0,14.613703104527609,Mid (4-7yr),14863.0,Medium,0,0,Medium,1,3,2,3
BMW,X3,2011,1575188.0,173635,Diesel,Automatic,3500,Van,Kurunegala,Reconditioned,Individual,Black,20,13,Low Tax Era,Luxury,Low,0,14.269885823042447,Vintage (13+yr),13356.538461538461,Very High,13,0,Large,1,1,4,4
Mazda,Atenza,2016,1337079.0,45355,Petrol,Manual,2000,Hatchback,Kandy,Used,Dealer,Black,10,8,Medium Tax Era,Standard,Low,0,14.105998689746517,Old (8-12yr),5669.375,Low,0,0,Medium,1,2,1,3
KIA,Sportage,2019,1924985.0,97505,Diesel,Manual,1800,Hatchback,Batticaloa,Reconditioned,Individual,Silver,5,5,Medium Tax Era,Standard,Low,0,14.470429252950302,Mid (4-7yr),19501.0,Medium,0,0,Medium,1,2,2,3
Toyota,Axio,2018,1935502.0,66672,Petrol,Automatic,1800,Sedan,Negombo,Used,Individual,Brown,6,6,Medium Tax Era,Standard,Low,1,14.475877798985723,Mid (4-7yr),11112.0,Medium,0,0,Medium,1,2,2,3
Toyota,Camry,2009,688385.0,247093,Petrol,Manual,1000,Sedan,Galle,Reconditioned,Dealer,White,20,15,Low Tax Era,Standard,Medium,0,13.442105006099357,Vintage (13+yr),16472.866666666665,Very High,0,0,Small,2,1,4,2
Suzuki,Alto,2020,1826297.0,47245,Petrol,Automatic,800,Hatchback,Colombo,Used,Individual,White,5,4,High Tax Era,Standard,Medium,1,14.417801525069201,Mid (4-7yr),11811.25,Low,0,0,Small,2,3,1,2
Toyota,Corolla,2015,1821351.0,86607,Hybrid,Automatic,2000,Sedan,Jaffna,Reconditioned,Individual,Grey,5,9,Low Tax Era,Standard,High,0,14.415089640414037,Old (8-12yr),9623.0,Medium,0,0,Medium,3,1,2,3
Toyota,Vitz,2012,1217181.0,170306,Hybrid,Manual,1300,Hatchback,Ratnapura,Used,Individual,White,12,12,Low Tax Era,Standard,High,0,14.012048908857489,Old (8-12yr),14192.166666666666,Very High,0,0,Small,3,1,4,2
Mitsubishi,Pajero,2017,1639147.0,101215,Petrol,Automatic,1500,Hatchback,Colombo,Used,Dealer,Red,17,7,Medium Tax Era,Standard,Low,0,14.309687152612042,Mid (4-7yr),14459.285714285714,High,0,0,Small,1,2,3,2
